AverageReturn,MeanKLBefore,MinReturn,Entropy,StdReturn,NumTrajs,AverageDiscountedReturn,dLoss,MaxReturn,AveragePolicyStd,LossAfter,Perplexity,MeanKL,Iteration,LossBefore,ExplainedVariance
-753.472536118,0.0,-893.477833176,2.00085560482,69.7907884531,34,-162.201179528,17.2387187816,-562.457504641,1.78946567842,-517.238718782,7.39538091632,0.00694548301398,410,-500.0,0.808813893514
-738.165249015,0.0,-962.105920015,2.00015194129,72.0169787963,34,-158.161198444,17.4903901771,-589.39571349,1.7882069396,-517.490390177,7.39017888693,0.0064993400719,411,-500.0,0.792017418539
-723.081531948,0.0,-847.524297264,2.00091977703,72.7131784393,34,-155.686706726,15.4211934756,-543.337418586,1.78958051607,-515.421193476,7.39585550948,0.00706277342139,412,-500.0,0.796006975679
-708.036343866,0.0,-865.040910842,1.9684464845,63.5232528066,34,-153.560747225,21.1326161752,-591.495050769,1.73240038275,-521.132616175,7.15954537967,0.00649011264348,413,-500.0,0.801788731257
-707.657779737,0.0,-821.958324631,1.97194872528,54.1411942247,34,-153.465538297,18.2960993977,-597.577065724,1.73847830297,-518.296099398,7.18466379115,0.00640447296819,414,-500.0,0.805018057388
-657.434728921,0.0,-857.469633345,1.97529953959,76.7466871571,34,-149.431892871,16.3534692278,-485.079572079,1.74431339164,-516.353469228,7.20877864506,0.00701577114066,415,-500.0,0.759376960962
-670.917869354,0.0,-793.338060898,1.97528954891,61.5531858293,34,-147.361705014,14.9060866237,-519.85397226,1.74429596485,-514.906086624,7.20870662479,0.00691997245278,416,-500.0,0.797813809962
-701.372545174,0.0,-842.407198906,1.96899319359,69.7073660037,34,-154.005429071,14.7454129187,-542.573032096,1.73334776073,-514.745412919,7.16346063835,0.00674765089409,417,-500.0,0.785613137156
-707.19851874,0.0,-831.142410351,1.96277563456,62.6701162002,34,-154.881459161,21.2324854524,-517.623179516,1.72260400329,-521.232485452,7.11905957515,0.00929659368276,418,-500.0,0.816029295874
-703.231046094,0.0,-789.682375018,1.95198100454,56.8120594111,34,-153.853007515,22.8572110186,-533.027018105,1.70410913265,-522.857211019,7.04262524333,0.00738232656466,419,-500.0,0.815239194063
-690.072651071,0.0,-810.868935185,1.95190206268,64.2446953649,34,-150.740480828,20.6018964732,-568.93044895,1.70397461241,-520.601896473,7.04206930733,0.00652989884391,420,-500.0,0.809879118519
-706.271118193,0.0,-781.09183222,1.94912202665,48.6873371851,34,-154.963335926,21.7832294091,-603.278169718,1.69924408017,-521.783229409,7.02251928841,0.00945249518258,421,-500.0,0.809451963969
-730.801877363,0.0,-867.285614858,1.97316575453,62.8504251791,34,-159.104573115,17.5358939962,-613.318956931,1.74059536993,-517.535893996,7.19341306017,0.00635868442584,422,-500.0,0.820597293738
-724.183480216,0.0,-857.47227805,1.97008767521,57.862964146,34,-156.270082894,15.5537589885,-586.427426971,1.73524591656,-515.553758988,7.17130520649,0.00869150229447,423,-500.0,0.817462751617
-703.583472365,0.0,-803.800773102,1.96742487591,55.488974236,34,-156.865983464,24.7231757535,-607.44622268,1.73063145136,-524.723175754,7.15223486147,0.00966826423258,424,-500.0,0.832882700208
-690.298909859,0.0,-835.015053669,1.98441479242,57.2995575599,34,-153.10359318,23.3041374307,-581.830106874,1.76028593551,-523.304137431,7.27478887789,0.00971370644266,425,-500.0,0.800073364812
-703.80831059,0.0,-833.806021636,1.99499344328,57.6664420292,34,-153.722396543,20.740085895,-611.675756366,1.77900622898,-520.740085895,7.35215482169,0.00681708613587,426,-500.0,0.831387236985
-722.833063702,0.0,-835.586648277,2.00375358718,54.4867618925,34,-158.312345942,20.8147055946,-606.083067762,1.79465903989,-520.814705595,7.41684368413,0.00928310799983,427,-500.0,0.828765597445
-757.839863878,0.0,-863.339191415,2.03014595582,57.6023394371,34,-162.132665656,20.4428596793,-598.141858041,1.84265491937,-520.442859679,7.6151977601,0.00784570772607,428,-500.0,0.841319404719
-755.355423907,0.0,-865.825649535,2.02047448009,54.9076075058,34,-160.933041305,14.7393643476,-625.810562699,1.82491962849,-514.739364348,7.54190256743,0.00952921489901,429,-500.0,0.835210345097
-752.745829863,0.0,-863.151778522,2.00067023793,50.9295258804,34,-162.798746845,19.3273772753,-652.392648618,1.78913400147,-519.327377275,7.39401018461,0.00982884494595,430,-500.0,0.878337778404
-730.7138248,0.0,-816.777635196,1.99498801495,41.5117392567,34,-156.700456766,17.554431941,-624.047482144,1.77899657198,-517.554431941,7.35211491189,0.00754033451839,431,-500.0,0.842805091498
-714.639758872,0.0,-823.48818681,1.99568030166,60.1012391255,34,-154.176058347,20.6583908504,-604.650851373,1.78022857407,-520.65839085,7.35720644556,0.00978715987158,432,-500.0,0.823011271736
-717.403860745,0.0,-804.777549606,2.01355392301,58.3480817252,34,-154.551514101,17.1590893506,-603.464638903,1.81233376885,-517.159089351,7.48988859067,0.00945958342259,433,-500.0,0.840790115283
-687.89037846,0.0,-784.627649201,2.01005632472,56.9548787112,34,-150.334505315,17.65974889,-580.245603957,1.80600602577,-517.65974889,7.46373772843,0.00641111840402,434,-500.0,0.839734450126
-706.786968057,0.0,-841.01842998,2.01081661637,68.5402439749,34,-157.135652615,16.9200157566,-560.037986032,1.80737963917,-516.920015757,7.46941450358,0.00623468263783,435,-500.0,0.81169273614
-715.244732574,0.0,-837.634239949,2.00431012977,63.6066438924,34,-157.470805085,12.4030100114,-577.890440045,1.79565812207,-512.403010011,7.42097262238,0.00740661497416,436,-500.0,0.813472879393
-735.299931543,0.0,-856.978925766,2.01487805304,64.2888066404,34,-161.923906486,15.478191664,-577.622952516,1.81473512392,-515.478191664,7.49981274607,0.00710880802041,437,-500.0,0.824576853233
-723.343047017,0.0,-854.80981832,2.01721803758,60.4102805504,34,-155.784517205,15.0624593428,-617.391003309,1.81898654825,-515.062459343,7.51738274066,0.00708819345837,438,-500.0,0.78035444376
-700.346660081,0.0,-868.957286744,2.02425620821,71.550121712,34,-151.322077977,15.8784851159,-595.021114086,1.83183404435,-515.878485116,7.57047799065,0.00687556539373,439,-500.0,0.777827547063
-711.700447926,0.0,-880.185459285,2.01895555326,61.6011749326,34,-151.899881531,16.0429050838,-608.126310374,1.82214981321,-516.042905084,7.53045566497,0.00739291359806,440,-500.0,0.800351986253
-746.580605784,0.0,-897.547503047,2.02340327481,72.2056383068,34,-165.066735944,10.4460254513,-536.399501275,1.83027227805,-510.446025451,7.56402363007,0.0067824946143,441,-500.0,0.788508572157
-739.291725967,0.0,-917.802457272,2.00141047914,74.9729601448,34,-158.300603776,18.3411596687,-613.090899383,1.79045888249,-518.341159669,7.39948556193,0.00960184891357,442,-500.0,0.794384123082
-756.541095893,0.0,-855.328104802,2.00217023421,55.0018811282,34,-165.685729699,19.7484540568,-627.162246514,1.79181970959,-519.748454057,7.40510949474,0.00903340474667,443,-500.0,0.826032654215
-740.05204666,0.0,-848.340501629,2.00188978628,58.1852186317,34,-161.383955852,18.4632929926,-603.213198223,1.79131726793,-518.463292993,7.40303303834,0.00934931632036,444,-500.0,0.827145642133
-721.438262025,0.0,-816.987218551,2.00279822178,53.7303762599,34,-158.043778788,19.2752028024,-613.270497212,1.79294530349,-519.275202802,7.40976127194,0.00954103136382,445,-500.0,0.767961118852
-754.6891852,0.0,-899.306026178,2.00187554642,72.7821215533,34,-158.438824891,17.9912227231,-585.178546851,1.79129176,-517.991222723,7.40292762092,0.00648151794041,446,-500.0,0.741662937384
-733.668772453,0.0,-854.582393828,1.99510104984,69.2022543649,34,-155.295541183,18.9058023406,-603.900729881,1.77919767204,-518.905802341,7.3529460044,0.00981379870031,447,-500.0,0.763264788177
-735.934801767,0.0,-845.479982391,1.99654465369,73.6918276816,34,-154.040910424,22.0993183028,-552.561319633,1.78176798344,-522.099318303,7.36356841093,0.00797922256884,448,-500.0,0.72870030808
-711.381079399,0.0,-899.435956057,2.00858579277,74.4280859471,34,-155.36883829,19.3062767586,-574.057550929,1.80335218797,-519.306276759,7.45277012973,0.0071785538095,449,-500.0,0.741799060034
-716.576966934,0.0,-835.094115251,2.00835869504,62.7853039339,34,-155.036097149,17.6372385069,-589.795960402,1.80294269728,-517.637238507,7.45107781473,0.00905650858016,450,-500.0,0.819636607041
-711.496291501,0.0,-834.942647621,2.01397163175,72.7870559293,34,-155.697280415,11.6007231552,-542.264449699,1.81309095465,-511.600723155,7.49301783615,0.00680918709394,451,-500.0,0.749321786219
-737.697312047,0.0,-894.285165907,2.0104659298,76.1356695604,34,-156.001089147,18.5884012347,-609.181216947,1.80674592653,-518.588401235,7.46679553952,0.00820099795753,452,-500.0,0.744451334393
-704.114071951,0.0,-871.943016877,2.02190892816,86.1488622701,34,-158.688628356,15.5197253914,-550.08286346,1.82753925935,-515.519725391,7.55272879802,0.00648671663822,453,-500.0,0.746512919013
-725.518149373,0.0,-874.494027389,2.02202311184,75.2154460664,34,-158.132597766,18.0462635969,-610.902364099,1.82774794643,-518.046263597,7.55359124563,0.00642589967555,454,-500.0,0.794894986353
-734.935722101,0.0,-879.106655457,2.02314881626,62.5374643689,34,-157.554148562,22.8128125218,-616.905007028,1.82980660887,-522.812812522,7.56209914447,0.00935523802015,455,-500.0,0.811854249643
-715.91626064,0.0,-859.454115458,2.02903794373,72.520332323,34,-154.603389739,15.8533505802,-553.87657295,1.84061436613,-515.85335058,7.60676470174,0.00841049853952,456,-500.0,0.787794980356
-733.046583936,0.0,-898.556557095,2.02722024057,78.4279326832,34,-164.226115319,18.2027151303,-557.048318745,1.83727171447,-518.20271513,7.59295042042,0.00656145714602,457,-500.0,0.791611339893
-749.768785372,0.0,-863.996082571,2.02577613126,64.3637725257,34,-161.942130087,17.5751087115,-599.025198227,1.83462040814,-517.575108712,7.58199328363,0.00666256739828,458,-500.0,0.820643664006
-746.6605189,0.0,-922.098654131,2.02294656954,78.0139411496,34,-156.99747302,23.0426325766,-596.333913131,1.8294365739,-523.042632577,7.56056988933,0.00780131423818,459,-500.0,0.778536495609
-722.687523657,0.0,-876.327245617,2.03721841578,75.4249111398,34,-157.489399627,15.4156244483,-598.521364674,1.85573321585,-515.415624448,7.66924684604,0.00622738319457,460,-500.0,0.787653247132
-715.728368573,0.0,-1009.91602582,2.03416684145,102.276207256,34,-157.712031089,11.88771968,-567.106084027,1.85007893962,-511.88771968,7.64587924137,0.00883008261927,461,-500.0,0.77205625303
-745.553810188,0.0,-924.548121706,2.03446917226,86.3220838675,34,-162.133982377,14.9847363942,-583.134616043,1.85063836004,-514.984736394,7.6481911757,0.0070685645466,462,-500.0,0.813819741848
-775.855145143,0.0,-986.526514038,2.0346214816,92.6976891818,34,-162.353924974,11.8030517726,-574.206695667,1.85092025102,-511.803051773,7.64935615539,0.0070958173917,463,-500.0,0.787474464197
-737.171164917,0.0,-917.6284426,2.0299943627,74.1084379705,34,-156.044281217,34.6894421605,-611.95794629,1.84237560673,-534.68944216,7.61404343599,0.00948388523587,464,-500.0,0.814062033461
-812.216073702,0.0,-950.053354174,2.0553218925,73.9451028699,34,-171.004011655,19.5135920897,-621.730968067,1.88963437749,-519.51359209,7.80935123969,0.00980338559566,465,-500.0,0.810160880017
-805.761413843,0.0,-992.698770918,2.05813633934,98.8972001442,34,-166.918522776,12.4327023764,-627.340836068,1.89496014402,-512.432702376,7.83136120202,0.00656862510099,466,-500.0,0.795649709333
-804.547815541,0.0,-1018.95288844,2.05829747104,94.6868425159,34,-165.49347981,11.8828145727,-621.204312266,1.89526550677,-511.882814573,7.8326231842,0.00734617041288,467,-500.0,0.807974527241
-762.780507781,0.0,-943.39770134,2.05871673128,89.1193573933,34,-160.904506438,19.6432994774,-597.04996314,1.89606028284,-519.643299477,7.83590778022,0.00928967761565,468,-500.0,0.784412114811
-806.448636484,0.0,-1033.04782054,2.06794225453,111.284763958,34,-166.929718866,13.955123871,-590.882961524,1.91363336687,-513.955123871,7.90853261555,0.00702246749995,469,-500.0,0.782025957074
-781.611446854,0.0,-967.093471581,2.05724316689,105.531408096,34,-167.037700911,21.6836132919,-600.015736704,1.89326837345,-521.683613292,7.82436956874,0.00969017400555,470,-500.0,0.78360534893
-844.603354659,0.0,-1039.437429,2.0566061736,99.9807500968,34,-174.263064326,13.1614335412,-594.255265792,1.89206275823,-513.161433541,7.81938708492,0.00724136721643,471,-500.0,0.801375476264
-854.142384254,0.0,-1020.88131749,2.0628659147,99.6885550241,34,-173.187606893,19.6533775308,-655.220063103,1.90394372835,-519.653377531,7.86848794264,0.00646139542087,472,-500.0,0.828044112046
-849.572540454,0.0,-1020.42016233,2.0766088149,113.097066417,34,-174.663605075,19.2680236608,-605.259826059,1.93029005983,-519.268023661,7.97737025281,0.00695337228997,473,-500.0,0.767801013014
-835.930149651,0.0,-1030.07096752,2.07848631884,113.998255685,34,-169.245274673,19.3731742318,-567.809552738,1.93391759132,-519.373174232,7.99236186595,0.00995049965982,474,-500.0,0.785517675919
-863.254380834,0.0,-1041.97490674,2.07002996947,108.894160168,34,-173.868929572,19.0412391395,-588.812553633,1.91763266108,-519.04123914,7.92506062413,0.00990494371332,475,-500.0,0.794570437356
-779.977507427,0.0,-976.582519581,2.04039017914,119.50071655,34,-165.376599333,15.5951472217,-551.747585067,1.86162850677,-515.595147222,7.69361049967,0.00700380922655,476,-500.0,0.769034550515
-789.656178514,0.0,-986.557605518,2.03442944727,116.585757583,34,-161.007647546,19.7063817862,-576.004809984,1.85056484492,-519.706381786,7.64788735744,0.00997136701618,477,-500.0,0.774221702297
-786.296949281,0.0,-1041.55501676,2.03590085123,104.834550696,34,-164.068435615,23.9391628599,-607.632755655,1.85328977761,-523.93916286,7.65914877221,0.00975367003918,478,-500.0,0.724510061742
-729.955987409,0.0,-924.972034011,2.03798263186,114.44817723,34,-153.628860428,18.5469038802,-454.704817486,1.85715193907,-518.54690388,7.67511004795,0.00921745020737,479,-500.0,0.741105099103
-749.215099774,0.0,-987.184935934,2.01914372997,103.837060511,34,-163.155581011,17.3091103548,-548.619592407,1.82249273163,-517.309110355,7.53187285468,0.00954624055596,480,-500.0,0.748618726217
-784.907150438,0.0,-1053.04345873,2.01781739135,99.741538671,34,-161.942013852,14.6217391304,-626.384490519,1.82007709147,-514.62173913,7.52188966285,0.00666478504833,481,-500.0,0.762904645055
-800.595330012,0.0,-1030.9759742,2.03436630213,116.253304699,34,-160.792633491,15.7189326835,-520.1356505,1.85044799443,-515.718932684,7.64740444575,0.0077302064469,482,-500.0,0.753564560565
-784.135696522,0.0,-1041.83506822,2.0343489081,122.402004087,34,-165.113687102,16.7112441965,-582.49336161,1.85041580796,-516.711244197,7.64727142773,0.00718760562071,483,-500.0,0.758764966365
-812.236735477,0.0,-1041.05449884,2.03310065399,124.120291385,34,-170.07704303,22.8682336396,-558.445054478,1.84810745983,-522.86823364,7.63773164503,0.00975614508946,484,-500.0,0.751929023637
-806.202133549,0.0,-1008.0926242,2.03517714663,108.134111233,34,-168.667296674,27.1684336099,-481.415289177,1.85194902848,-527.16843361,7.65360781622,0.00760514317103,485,-500.0,0.782435534349
-772.987125846,0.0,-1089.18213829,2.05265426173,124.88009215,34,-160.283632883,16.4166510173,-542.358857175,1.88460024827,-516.416651017,7.788546536,0.00632622350081,486,-500.0,0.73388589916
-796.508575826,0.0,-989.317183946,2.05443138489,113.033559651,34,-164.259769283,19.0480250547,-561.693862481,1.88795239271,-519.048025055,7.80240004845,0.00956313334003,487,-500.0,0.747561230701
-787.14382405,0.0,-965.540046737,2.05338665152,114.098363814,34,-162.898691614,22.7558269485,-537.496111094,1.88598101581,-522.755826948,7.79425287733,0.00646602678469,488,-500.0,0.733297683599
-812.914668495,0.0,-989.844698637,2.05241519125,108.893264263,34,-166.950495579,18.1292828882,-587.716940945,1.88414974983,-518.129282888,7.78668474696,0.00949701475825,489,-500.0,0.739412193529
-722.060590855,0.0,-966.46298291,2.05708120219,127.520672959,34,-157.394772638,18.9700481202,-489.496712858,1.89296175565,-518.97004812,7.82310239975,0.00916457539882,490,-500.0,0.74157331129
-766.336123217,0.0,-1014.35016474,2.05714131562,106.571402683,33,-159.983386399,16.2241965805,-569.229546881,1.89307555149,-516.22419658,7.82357268736,0.00656549531612,491,-500.0,0.747086988831
-803.824079016,0.0,-980.7017743,2.05356056776,86.5510368026,34,-167.640071202,20.7908299651,-562.487275501,1.88630904707,-520.790829965,7.79560854238,0.00702603401675,492,-500.0,0.801441603235
-777.768715401,0.0,-964.156239596,2.0566852504,75.4431361004,34,-161.440477835,16.8903940526,-550.991963474,1.89221238243,-516.890394053,7.82000544152,0.00927965122023,493,-500.0,0.792576851722
-693.528118457,0.0,-939.616721787,2.04405676486,94.061843416,34,-152.833638022,19.8666590842,-496.160728972,1.8684668563,-519.866659084,7.72187156118,0.00967025056129,494,-500.0,0.773540158372
-728.200172511,0.0,-873.75170624,2.04568114077,75.5978684489,34,-160.53109427,18.2610381557,-572.280680663,1.87150441526,-518.261038156,7.73442497632,0.00977770333183,495,-500.0,0.774772408686
-714.196823557,0.0,-924.489701047,2.03718672088,97.8843309465,34,-154.535461417,18.2868944902,-543.635333534,1.85567439951,-518.28689449,7.66900377388,0.00987424090687,496,-500.0,0.756103413693
-758.093667091,0.0,-990.711332388,2.04365454455,86.1640669948,34,-162.521382379,21.1247513578,-561.116024798,1.8677154721,-521.124751358,7.71876629212,0.00854747372851,497,-500.0,0.778816561886
-757.561625345,0.0,-960.365114275,2.04418119533,72.333532228,34,-160.036423303,12.5772481003,-626.131744895,1.86869936497,-512.5772481,7.72283245705,0.00778134287508,498,-500.0,0.793746426469
-708.314241947,0.0,-925.405211176,2.02932035408,97.4919571569,34,-154.454635444,26.2641968136,-482.212586613,1.84113424808,-526.264196814,7.60891323418,0.00984048947275,499,-500.0,0.758369546597
